id;pasta;volume;imagem;ncb2;url_pagina;Categoria-1;Categoria-2;Categoria-3;ncb;purl;capa;tipo de material;língua;língua da obra original;título;subtítulo;título original;edição;publicação;data da publicação;data da publicação2;dimensões;autor;autor - organização;co-autores;autores secundários;co-autores - organizações;autores secundários - organizações;cota;coleção;id persistente;acesso
7374;402086;1;16;402086116;https://permalinkbnd.bnportugal.gov.pt/viewer/274280/?offset=#page=16&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos V | 1754;Episódios - Camões na gruta de Macau | 1760;402086;https://purl.pt/43891;https://bndigital.bnportugal.gov.pt//i/?IIIF=/dc/d1/27/77/dcd12777-3117-4eb1-94d0-a5bb23f4e7b6/iiif/cam-69-a_0005.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Collecção Camoneana de José do Canto;tentativa de um catalogo methodico e remissivo;;1.ª ed.;Lisboa : Imprensa Nacional;1895;1895;XI, 357, 5 p.;Canto, José do, 1820-1898;;;Reis, Jaime Batalha, 1847-1935, Antigo possuidor;;;CAM. 69 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/402086;Livre
7375;402086;1;22;402086122;https://permalinkbnd.bnportugal.gov.pt/viewer/274280/?offset=#page=22&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VI | 1755;Episódios - Visita do Rei de Melinde a Gama | 1761;402086;https://purl.pt/43891;https://bndigital.bnportugal.gov.pt//i/?IIIF=/dc/d1/27/77/dcd12777-3117-4eb1-94d0-a5bb23f4e7b6/iiif/cam-69-a_0005.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Collecção Camoneana de José do Canto;tentativa de um catalogo methodico e remissivo;;1.ª ed.;Lisboa : Imprensa Nacional;1895;1895;XI, 357, 5 p.;Canto, José do, 1820-1898;;;Reis, Jaime Batalha, 1847-1935, Antigo possuidor;;;CAM. 69 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/402086;Livre
7376;402917;1;9;40291719;https://permalinkbnd.bnportugal.gov.pt/viewer/273560/?offset=#page=9&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VII | 1756;"Episódios - Concílio ""Conselho dos Deuses"" | 1762";402917;https://purl.pt/43923;https://bndigital.bnportugal.gov.pt//i/?IIIF=/68/36/f7/0d/6836f70d-c35f-47cf-856b-993a65ff926c/iiif/cam-130-a_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;Alemão;Camoëns in Cintra;poemeto extrahido do livro Tag und Nachstucke;;1.ª ed.;Lisboa : M. Gomes, Livreiro-Editor;1891;1891;39, 1 p.;Schack, Adolf Friederich Graf von, 1815-1894;;;Camões, Luís de, 1524-1580, Antecedente bibliográfico;;;CAM. 71//1 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/402917;Livre
7377;404543;1;7;40454317;https://permalinkbnd.bnportugal.gov.pt/viewer/273347/?offset=#page=7&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VIII | 1757;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 1763;404543;https://purl.pt/43827;https://bndigital.bnportugal.gov.pt//i/?IIIF=/9f/79/bf/47/9f79bf47-41ea-438e-b7e9-2c631c46bb91/iiif/cam-81-a_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Excerptos dos Lusíadas;canto II;;1.ª ed.;Lisboa : Imprensa Nacional;1889;1889;;Camões, Luís de, 1524-1580;;;;;;CAM. 81 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/404543;Livre
7378;404800;1;21;404800121;https://permalinkbnd.bnportugal.gov.pt/viewer/274348/?offset=#page=21&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos IX | 1758;Episódios - Assassínio de Inês de Castro | 1764;404800;https://purl.pt/43914;https://bndigital.bnportugal.gov.pt//i/?IIIF=/1f/06/28/af/1f0628af-b385-4108-b72c-0016b004b60d/iiif/cam-85-a_0003.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os festejos do centenario da India;grande album commemorativo;;1.ª ed.;Lisboa : publicado pela empreza do Pimpão;1898;1898;31 f.;;;;;;;CAM. 85 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/404800;Livre
7379;404800;1;69;404800169;https://permalinkbnd.bnportugal.gov.pt/viewer/274348/?offset=#page=69&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos X | 1759;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 1765;404800;https://purl.pt/43914;https://bndigital.bnportugal.gov.pt//i/?IIIF=/1f/06/28/af/1f0628af-b385-4108-b72c-0016b004b60d/iiif/cam-85-a_0003.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os festejos do centenario da India;grande album commemorativo;;1.ª ed.;Lisboa : publicado pela empreza do Pimpão;1898;1898;31 f.;;;;;;;CAM. 85 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/404800;Livre
7380;410449;1;6;41044916;https://permalinkbnd.bnportugal.gov.pt/viewer/274346/?offset=#page=6&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos | 1748;Episódios - Vénus aplaca os Ventos e a tormenta | 1766;410449;https://purl.pt/43911;https://bndigital.bnportugal.gov.pt//i/?IIIF=/37/17/31/09/37173109-2f71-495e-bea5-e4ca2470680c/iiif/cam-96-a_0007.tif/full/!300,500/0/default.jpg;Livro impresso;Espanhol;Português;Os Lusiadas Los Portugueses;;;Edicion acompañada del legitimo texto portugues y de copiosas notas y noticias biograficas sobre el insigne poeta ibero;Badajoz : Establecimiento Tipográfico de José Santamaría;1873;1873;263, 1 p.;Camões, Luís de, 1524-1580;;;Soler y Arqués, Carlos, 1836-1896, Tradutor;;;CAM. 96 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/410449;Livre
7381;411542;1;1;41154211;https://permalinkbnd.bnportugal.gov.pt/viewer/273798/?offset=#page=1&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos | 1748;Episódios - Desembarque de Gama em Calecut | 1767;411542;https://purl.pt/43786;https://bndigital.bnportugal.gov.pt//i/?IIIF=/b5/4f/7e/1e/b54f7e1e-307d-47a6-9282-e41a7c32124d/iiif/cam-221-3-v_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;O Centenario no Estrangeiro;conferencia realisada na Sociedade de Geographia de Lisboa no dia 11 de Novembro de 1897;;1.ª ed.;Lisboa : A Liberal;1897;1897;30, 2 p.;Lima, Magalhães, 1850-1928;;;Vilhena, Ernesto Jardim de, 1876-1967, Antigo possuidor;;;H.G. 5865//1 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/411542;Livre
7382;426512;1;1;42651211;https://permalinkbnd.bnportugal.gov.pt/viewer/272882/?offset=#page=1&viewer=picture&o=info&n=0&q=;Imagens | 1747;Episódios | 1749;Episódios - Segunda Audiência do Samorim a Gama | 1768;426512;https://purl.pt/43588;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ed/9c/ac/ac/ed9cacac-104b-435c-b7cc-8aa38ac8bca3/iiif/426512_0001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Homenagem a Camões;melodia para piano;;1.ª ed.;Lisboa : s.n.;1870;1870;1 partitura 2 p.;Pacheco, Maria Cornélia de Melo de Castro;;;;;;C.I.C. 142 A.;PRR2022;http://id.bnportugal.gov.pt/bib/catbnp/426512;Livre
7383;446302;1;11;446302111;https://permalinkbnd.bnportugal.gov.pt/viewer/1880/?offset=#page=11&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos I | 1750;Episódios - Ilha de Vénus | 1769;446302;https://purl.pt/43429;https://bndigital.bnportugal.gov.pt//i/?IIIF=/c1/c1/f9/e2/c1c1f9e2-a3e8-476d-a59f-c07a10de4bed/iiif/cam-516-v_0011.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Primeiros documentos para a historia do Jubileu Nacional de 1880;;;1.ª ed.;Lisboa : Impr. Nacional;1887;1887;29 p.;;;;;;Sociedade de Geografia de Lisboa, Editor literário;H.G. 18363//4 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/446302;Livre
7384;452363;1;1;45236311;https://permalinkbnd.bnportugal.gov.pt/viewer/35644/?offset=#page=1&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos II | 1751;Episódios - Audiência d’El-Rei D. Manuel a Gama | 1770;452363;https://purl.pt/11841;https://bndigital.bnportugal.gov.pt//i/?IIIF=/b5/32/68/9d/b532689d-3818-4d28-ab3a-df022c3eb88e/iiif/e-1029-a_0000_000001.tif/full/!300,500/0/default.jpg;Iconografia;Português;;Camões;;;1.ª ed.;S.l. : s.n.;1887;1887;1 gravura;David, Lubin, fl. ca 1887;;;"Champollion, Eugène-André, 1848-1901, Gravador em metal ; Salmon, Louis Adolphe, 1806-1895, Impressor de ilustrações em chapa gravada";;;PURL 11841/0;;http://id.bnportugal.gov.pt/bib/catbnp/452363;Livre
7385;453897;1;9;45389719;https://permalinkbnd.bnportugal.gov.pt/viewer/1880/?offset=#page=9&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos III | 1752;Episódios - Camões na gruta de Macau | 1760;453897;https://purl.pt/43792;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7e/2c/17/63/7e2c1763-4416-4162-88ba-4e958901ed3d/iiif/cam-384-9-v_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Á memoria de Luiz de Camões no seu tricentenario em 10 de Junho de 1880...;;;1.ª ed.;Braga : Typ. de Gonçalves Gouvea;1880;1880;16 p.;;;;;;;CAM. 384//9 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/453897;Livre
7386;454218;1;3;45421813;https://permalinkbnd.bnportugal.gov.pt/viewer/273923/?offset=#page=3&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos IV | 1753;Episódios - Visita do Rei de Melinde a Gama | 1761;454218;https://purl.pt/43793;https://bndigital.bnportugal.gov.pt//i/?IIIF=/a4/54/ba/df/a454badf-dc23-49b9-8ac1-fff9a72f6856/iiif/cam-386-6-v_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Vida de Luiz de Camões e seu retrato;;;1.ª ed.;Coimbra : Impr. Academica;1881;1881;15 p.;;;;;;;CAM. 386//6 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/454218;Livre
7387;455268;1;8;45526818;https://permalinkbnd.bnportugal.gov.pt/viewer/270331/?offset=#page=8&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos V | 1754;"Episódios - Concílio ""Conselho dos Deuses"" | 1762";455268;https://purl.pt/42934;https://bndigital.bnportugal.gov.pt//i/?IIIF=/e0/e2/36/8e/e0e2368e-06b5-4efd-bb33-762145de2b06/iiif/cam-408-v_0000_000011.tif/full/!300,500/0/default.jpg;Livro impresso;Italiano;Português;I Lusiadi;;;Seconde edizione illustrata con note di D. B.;Milano : Societá Tipog. dei Classici Italiani;1821;1821;XXXX, 517, 1 p. 2 v.;Camões, Luís de, 1524-1580;;;Nervi, Antonio, 1760-1836, Tradutor;;;CAM. 408 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/455268;Livre
7388;455268;1;62;455268162;https://permalinkbnd.bnportugal.gov.pt/viewer/270331/?offset=#page=62&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VI | 1755;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 1763;455268;https://purl.pt/42934;https://bndigital.bnportugal.gov.pt//i/?IIIF=/e0/e2/36/8e/e0e2368e-06b5-4efd-bb33-762145de2b06/iiif/cam-408-v_0000_000011.tif/full/!300,500/0/default.jpg;Livro impresso;Italiano;Português;I Lusiadi;;;Seconde edizione illustrata con note di D. B.;Milano : Societá Tipog. dei Classici Italiani;1821;1821;XXXX, 517, 1 p. 2 v.;Camões, Luís de, 1524-1580;;;Nervi, Antonio, 1760-1836, Tradutor;;;CAM. 408 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/455268;Livre
7389;455268;2;8;45526828;https://permalinkbnd.bnportugal.gov.pt/viewer/270331/?medianame=cam-409-v_0000_&o=volume#page=8&viewer=picture&o=volume&n=0&q=;Imagens | 1747;Cantos - Cantos VII | 1756;Episódios - Assassínio de Inês de Castro | 1764;455268;https://purl.pt/42934;https://bndigital.bnportugal.gov.pt//i/?IIIF=/e0/e2/36/8e/e0e2368e-06b5-4efd-bb33-762145de2b06/iiif/cam-408-v_0000_000011.tif/full/!300,500/0/default.jpg;Livro impresso;Italiano;Português;I Lusiadi;;;Seconde edizione illustrata con note di D. B.;Milano : Societá Tipog. dei Classici Italiani;1821;1821;XXXX, 517, 1 p. 2 v.;Camões, Luís de, 1524-1580;;;Nervi, Antonio, 1760-1836, Tradutor;;;CAM. 408 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/455268;Livre
7390;455275;1;10;455275110;https://permalinkbnd.bnportugal.gov.pt/viewer/270345/?offset=#page=10&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VIII | 1757;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 1765;455275;https://purl.pt/42943;https://bndigital.bnportugal.gov.pt//i/?IIIF=/5d/28/c9/4e/5d28c94e-b940-4e81-8f76-f7b1ef6f5a4b/iiif/cam-410-v_0000_000013.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Obras completas de Luis de Camões;;;1.ª ed.;Lisboa : s.n.;1843;1843;3 t.;Camões, Luís de, 1524-1580;;;"Feio, José Vitorino Barreto, 1782-1850, Compilador ; Monteiro, José Gomes, 1807-1879, Compilador";;;CAM. 410 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/455275;Livre
7391;458290;1;10;458290110;https://permalinkbnd.bnportugal.gov.pt/viewer/273525/?offset=#page=10&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos IX | 1758;Episódios - Vénus aplaca os Ventos e a tormenta | 1766;458290;https://purl.pt/43921;https://bndigital.bnportugal.gov.pt//i/?IIIF=/3d/ef/d5/dc/3defd5dc-8364-472f-9969-dc10b3471470/iiif/cam-129-a_0000_000011.tif/full/!300,500/0/default.jpg;Livro impresso;"Português ; Francês";Português;A ilha de Venus;episodio extrahido do nono canto dos Lusiadas;;1.ª ed.;Porto : Livraria Camões de Fernandes Possas;1890;1890;VII, 1 br., 38, 2 p.;Camões, Luís de, 1524-1580;;;"Baour-Lormian, P. L. M., 1770-1854, Tradutor ; Grandmaison, M. Parsival, Tradutor ; Aranha, Brito, 1833-1914, Antigo possuidor";;;CAM. 129 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/458290;Livre
7392;458655;1;11;458655111;https://permalinkbnd.bnportugal.gov.pt/viewer/270116/?offset=#page=11&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos X | 1759;Episódios - Desembarque de Gama em Calecut | 1767;458655;https://purl.pt/42928;https://bndigital.bnportugal.gov.pt//i/?IIIF=/c4/0f/74/3f/c40f743f-cbf4-4bf9-8481-bce3fdf02c38/iiif/cam-152-a_0000_000011.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Florilegio camoneano;;;1.ª ed.;Porto : Livr. Camões;1887;1887;8 T.;;;;;;;CAM. 152 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/458655;Livre
7393;458655;2;5;45865525;https://permalinkbnd.bnportugal.gov.pt/viewer/270116/?medianame=cam-153-a_0000_&o=volume#page=5&viewer=picture&o=volume&n=0&q=;Imagens | 1747;Cantos - Cantos II | 1751;Episódios - Segunda Audiência do Samorim a Gama | 1768;458655;https://purl.pt/42928;https://bndigital.bnportugal.gov.pt//i/?IIIF=/c4/0f/74/3f/c40f743f-cbf4-4bf9-8481-bce3fdf02c38/iiif/cam-152-a_0000_000011.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Florilegio camoneano;;;1.ª ed.;Porto : Livr. Camões;1887;1887;8 T.;;;;;;;CAM. 152 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/458655;Livre
7394;458655;3;12;458655312;https://permalinkbnd.bnportugal.gov.pt/viewer/270116/?medianame=cam-153-a_0000_&o=volume?&medianame=cam-154-a_0000_&viewer=picture&o=volume#page=12&viewer=picture&o=volume&n=0&q=;Imagens | 1747;Cantos - Cantos III | 1752;Episódios - Ilha de Vénus | 1769;458655;https://purl.pt/42928;https://bndigital.bnportugal.gov.pt//i/?IIIF=/c4/0f/74/3f/c40f743f-cbf4-4bf9-8481-bce3fdf02c38/iiif/cam-152-a_0000_000011.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Florilegio camoneano;;;1.ª ed.;Porto : Livr. Camões;1887;1887;8 T.;;;;;;;CAM. 152 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/458655;Livre
7395;458655;4;12;458655412;https://permalinkbnd.bnportugal.gov.pt/viewer/270116/?medianame=cam-153-a_0000_&o=volume?&viewer=picture&o=volume?&medianame=cam-155-a_0000_&viewer=picture&o=volume#page=12&viewer=picture&o=volume&n=0&q=;Imagens | 1747;Cantos - Cantos IV | 1753;Episódios - Audiência d’El-Rei D. Manuel a Gama | 1770;458655;https://purl.pt/42928;https://bndigital.bnportugal.gov.pt//i/?IIIF=/c4/0f/74/3f/c40f743f-cbf4-4bf9-8481-bce3fdf02c38/iiif/cam-152-a_0000_000011.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Florilegio camoneano;;;1.ª ed.;Porto : Livr. Camões;1887;1887;8 T.;;;;;;;CAM. 152 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/458655;Livre
7396;458655;1;11;458655111;;Imagens | 1747;Cantos - Cantos V | 1754;Episódios - Camões na gruta de Macau | 1760;458655;https://purl.pt/42928;https://bndigital.bnportugal.gov.pt//i/?IIIF=/c4/0f/74/3f/c40f743f-cbf4-4bf9-8481-bce3fdf02c38/iiif/cam-152-a_0000_000011.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Florilegio camoneano;;;1.ª ed.;Porto : Livr. Camões;1887;1887;8 T.;;;;;;;CAM. 152 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/458655;Livre
7397;458655;8;12;458655812;#VALOR!;Imagens | 1747;Cantos - Cantos VI | 1755;Episódios - Visita do Rei de Melinde a Gama | 1761;458655;https://purl.pt/42928;https://bndigital.bnportugal.gov.pt//i/?IIIF=/c4/0f/74/3f/c40f743f-cbf4-4bf9-8481-bce3fdf02c38/iiif/cam-152-a_0000_000011.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Florilegio camoneano;;;1.ª ed.;Porto : Livr. Camões;1887;1887;8 T.;;;;;;;CAM. 152 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/458655;Livre
7398;465606;1;3;46560613;https://permalinkbnd.bnportugal.gov.pt/viewer/274117/?offset=#page=3&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VII | 1756;"Episódios - Concílio ""Conselho dos Deuses"" | 1762";465606;https://purl.pt/43836;https://bndigital.bnportugal.gov.pt//i/?IIIF=/42/cd/d2/e6/42cdd2e6-50ac-44e8-a7c5-107037a0f860/iiif/cam-674-v_0000_000003.tif/full/!300,500/0/default.jpg;Livro impresso;Inglês;;Sonnets;;;1.ª ed.;Newcastle upon Tinet : Impr. by M. A. Richardson;1845;1845;16 p.;Adamson, John, 1787-1851;;;Sucena, 1850-?, Antigo possuidor;;;CAM. 674 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/465606;Livre
7399;471392;1;5;47139215;https://permalinkbnd.bnportugal.gov.pt/viewer/274153/?offset=#page=5&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VIII | 1757;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 1763;471392;https://purl.pt/43854;https://bndigital.bnportugal.gov.pt//i/?IIIF=/f2/8b/c2/cc/f28bc2cc-79a2-4081-ab33-b9fabce3fa4a/iiif/cam-1451-v_0000_000005.tif/full/!300,500/0/default.jpg;Livro impresso;Italiano;;Camões;musica;;1.ª ed.;Lisboa : s.n.;1857;1857;36 p.;Farina, Luigi;;;;;;CAM. 1451 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/471392;Livre
7400;475171;1;13;475171113;https://permalinkbnd.bnportugal.gov.pt/viewer/272371/?offset=#page=13&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos IX | 1758;Episódios - Assassínio de Inês de Castro | 1764;475171;https://purl.pt/43413;https://bndigital.bnportugal.gov.pt//i/?IIIF=/5d/bd/60/12/5dbd6012-a3b6-4853-b7f9-a7245fc80226/iiif/cam-782-p_0013.tif/full/!300,500/0/default.jpg;Livro manuscrito;Latim;Português;Ludouici Camoenij Lusitani libri X ex materno rhythmico in latinum & virgilianu carmen à D. Andrea Baiano Lusiada Orientali traducti & ab eodem manuscripti. Anno jubilei CIICXXV 1625;;;1.ª ed.;;1625;1625;24, 383 p.;Camões, Luís de, 1524-1580;;;Baião, André, 1566-1639, Tradutor;;;F. 9;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/475171;Livre
7401;475214;1;7;47521417;https://permalinkbnd.bnportugal.gov.pt/viewer/273182/?offset=#page=7&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos X | 1759;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 1765;475214;https://purl.pt/43856;https://bndigital.bnportugal.gov.pt//i/?IIIF=/70/3f/cc/e5/703fcce5-cee9-4fd0-b063-c58c42d156ac/iiif/cam-74-7-v_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;"Hebraico antigo ; Francês";;Inês de Castro;episode des Lusiades ...;;1.ª ed.;Lisbonne : Imp. Nationale;1892;1892;XI, 24 p.;Camões, Luís de, 1524-1580;;;"Vilhena, Ernesto Jardim de, 1876-1967, Antigo possuidor ; Benoliel, Joseph, 1873-1932, Tradutor ; Wogue, Lazare Eliezer, 1817-1897, Comentador (em meio audiovisual)";;Congresso Internacional dos Orientalistas, Organizador de conferência;H.G. 7378//5 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/475214;Livre
7402;475453;1;1;47545311;https://permalinkbnd.bnportugal.gov.pt/viewer/273318/?offset=#page=1&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos | 1748;Episódios - Vénus aplaca os Ventos e a tormenta | 1766;475453;https://purl.pt/43768;https://bndigital.bnportugal.gov.pt//i/?IIIF=/57/26/e4/65/5726e465-1ee7-4c62-b7c4-06c930646aa0/iiif/cam-83-1-a_0000_000001.tif/full/!300,500/0/default.jpg;Periódico;Português;;Recreio musical;album de musicas para piano;;1.ª ed.;Lisboa : s.n.;1880;1880;;;;;;;;CAM. 83//1 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/475453;Livre
7403;475458;1;1;47545811;https://permalinkbnd.bnportugal.gov.pt/viewer/273319/?offset=#page=1&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos | 1748;Episódios - Desembarque de Gama em Calecut | 1767;475458;https://purl.pt/43675;https://bndigital.bnportugal.gov.pt//i/?IIIF=/36/69/d9/d4/3669d9d4-f77b-4fe3-a244-701d17f3e42a/iiif/cam-83-2-a_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas;musica para piano e canto;;1.ª ed.;Lisboa : Verol Senior;1880;1880;1 partitura 5 p.;Carvalho, Augusto José de, 1848-1910;;Camões, Luís de, 1524-1580;;;;C.I.C. 140 A.;PRR2022;http://id.bnportugal.gov.pt/bib/catbnp/475458;Livre
7404;476957;1;5;47695715;https://permalinkbnd.bnportugal.gov.pt/viewer/273102/?offset=#page=5&viewer=picture&o=info&n=0&q=;Imagens | 1747;Episódios | 1749;Episódios - Segunda Audiência do Samorim a Gama | 1768;476957;https://purl.pt/43755;https://bndigital.bnportugal.gov.pt//i/?IIIF=/86/6c/46/07/866c4607-1618-436f-b006-ed4e4b3aa2eb/iiif/cam-25-a_0000_000005.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusiadas;;;Ed. popular gratuita;Lisboa : Emp. do Diario de Noticias;1880;1880;17, 1 p.;Camões, Luís de, 1524-1580;;;;;;CAM. 25 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/476957;Livre
7405;479076;1;1;47907611;https://permalinkbnd.bnportugal.gov.pt/viewer/270341/?offset=#page=1&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos I | 1750;Episódios - Ilha de Vénus | 1769;479076;https://purl.pt/42929;https://bndigital.bnportugal.gov.pt//i/?IIIF=/61/6e/1e/85/616e1e85-5eec-40f5-81a2-56ec93537919/iiif/cam-80-63-a_0000_000001.tif/full/!300,500/0/default.jpg;Periódico;Polaco;;Tygodnik Illustrowany;;;1.ª ed.;Warszawa : drukiem J. Ungra;1880;1880;;;;;Lenike, J., Editor literário;;;CAM. 80//63 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/479076;Livre
